Price,Region,Longitude,Latitude,Year_Month,District
96272,shekou,113.932241,22.497187,Oct-20,Nanshan
105965,qianhai,113.913241,22.522323,Oct-20,Nanshan
125481,kejiyuan,113.936539,22.5385,Oct-20,Nanshan
98233,huaqiaocheng,113.986156,22.544673,Oct-20,Nanshan
36983,longgangzhongxincheng,114.24854,22.732774,Oct-20,Longgang 
36876,pinghua,114.134135,22.691778,Oct-20,Longgang
55914,bantian,114.061426,22.636774,Oct-20,Longgang
1000,nanji,180,90,Oct-20,Nanji
130000,beiji,0,90,Oct-20,Beiji
48564,guomaow,114.12851,22.54714,Nov-20,Luohu
60671,liantang,114.168136,22.565189,Nov-20,Luohu
61973,dongmen,114.137432,22.554485,Nov-20,Luohu
87861,cuizhu,114.136934,22.571853,Nov-20,Luohu
53216,huangbeiling,114.147776,22.555274,Nov-20,Luohu
27625,fuyong,113.818564,22.671088,Nov-20,Baoan
27352,songgang,113.84849,22.772051,Nov-20,Baoan
71213,xixiang,113.867649,22.609225,Nov-20,Baoan
56436,baoanzhongxin,113.880356,22.568488,Nov-20,Baoan
83643,xinan,113.90302,22.572611,Nov-20,Baoan
121148,baihua,116.414358,39.954447,Nov-20,Futian
92157,futianzhongxin,114.062828,22.534178,Nov-20,Futian
80251,chegongmiao,114.033487,22.537692,Nov-20,Futian
126340,xiangmihu,114.029174,22.549569,Nov-20,Futian
84337,futiankouan,114.07651,22.521408,Nov-20,Futian
38298,xili,113.973377,22.593453,Nov-20,Nanshan
96510,shekou,113.932241,22.497187,Nov-20,Nanshan
107600,qianhai,113.913241,22.522323,Nov-20,Nanshan
126848,kejiyuan,113.936539,22.5385,Nov-20,Nanshan
98476,huaqiaocheng,113.986156,22.544673,Nov-20,Nanshan
37168,longgangzhongxincheng,114.24854,22.732774,Nov-20,Longgang 
37172,pinghua,114.134135,22.691778,Nov-20,Longgang
55716,bantian,114.061426,22.636774,Nov-20,Longgang
1000,nanji,180,90,Nov-20,Nanji
130000,beiji,0,90,Nov-20,Beiji
